Submissiondate,Today,Start,End,Deviceid,Interview Type 1,Is Shadowing,Interview Type 2,Interview Type,Revisit Mfd,Revisit Mfd Gps Taken,Dwelling Type From Interviewer,Dwelling Type Knock,Inhome2,Adult Presence From Child1,Adult Presence1,Hoh Name,Dwelling Type From Adult,Dwelling Type Combined,Sfd Indicator,Mfd Indicator,Mfd Gps Taken,Lat,Long,Mfd1 Gps1 Altitude,Mfd1 Gps1 Accuracy,Mfd1 Gps2 Missing,Mfd1 Gps1 Accuracy Nonzero,Mfd1 Gps2 Accuracy Nonzero,Mfd1 Cond2A,Mfd1 Cond2B,Mfd Agg Gps,Small Mfd Address Enter,Small Mfd Address,High Rise Name Enter,High Rise Address Enter,High Rise Name,High Rise Address,On Top Floor,Prompt To Top Floor,Flatfloor,Flatnumber,Mfd Dwelling Type,Sup Revisit Id 1 Org,Sup Revisit Id 1,Sup Revisit Id 1 Firstentry,Sup Revisit Id 2 Org,Sup Revisit Id 2,Sup Revisit Id 2 Firstentry,Line List Priority,Isdwelling,Inhome Type,Inhome1,Adult Presence From Child2,Adult Presence2,Hoh Name No Adult,Inhome,Adult Presence,Correct Hh,Revisit Consent,After Consent,Other Consent,Intro Consent,Adult Is Hoh,Hoh Name Adult Is Hoh,Hoh Name Adult Not Hoh,Hoh Name,Evidence Of Child,Childpresent Ask,Priority1 Child Present,Childpresent,Adult Is Caregiver Non Revisit,Adult Is Caregiver Revisit,Adult Is Caregiver,Ismotherpresent,Motherpresent,Mother Name Not Present,Mother Name Present 1,Mother Name Present 2,Mothername,Consent 1,Health Card No Caregiver,Caregiver Usually Home,Consent 2,Consent,Move On,Child Num Non P1,Confirm More Than 10 Children,Confirm 0 Children,Childnum,Random Value,Percentage Photos,Pp2,Hh Selected,Count,Child Repeat Count,No Cards,Missvaccine,Sum Child Priority,Chalkmark,Full Address Single-Family Dwelling,Require Gps Collection,Not Mfd Gps1 Latitude,Not Mfd Gps1 Longitude,Not Mfd Gps1 Altitude,Not Mfd Gps1 Accuracy,Not Mfd Gps2 Missing,Not Mfd Gps1 Accuracy Nonzero,Not Mfd Gps2 Accuracy Nonzero,Not Mfd Cond2A,Not Mfd Cond2B,Not Mfd Best Gps,High Rise Name To Pull Forward,Mfd Address To Pull Forward,High Rise Address To Pull Forward,Best Gps For This Dwelling,Priority,Update For 1 Or 2,Update,single_end_0_home,single_end_0_not_home,single_end_1_2_home,single_end_1_2_not_home,single_end_3_home,single_end_3_not_home,single_end_999_home,single_end_999_not_home,mfd_end_0_home,mfd_end_0_not_home,mfd_end_1_2_home,mfd_end_1_2_not_home,mfd_end_3_home,mfd_end_3_not_home,mfd_end_999_home,mfd_end_999_not_home,non_dwelling_end,revisit_end_incorrect_hh,revisit_end_0_home,revisit_end_0_1_2_home,revisit_end_1_2_home_confirm,revisit_end_1_2_home_update,revisit_end_1_2_not_home_confirm,revisit_end_1_2_not_home_update,revisit_end_3_home_update,revisit_end_3_home_confirm,revisit_end_3_not_home_update,revisit_end_3_not_home_confirm,revisit_end_999_all_home,revisit_end_999_3_home_additional,single_end_0_home_shadow,single_end_0_not_home_shadow,single_end_1_2_home_shadow,single_end_1_2_not_home_shadow,single_end_3_home_shadow,single_end_3_not_home_shadow,single_end_999_home_shadow,single_end_999_not_home_shadow,mfd_end_0_home_shadow,mfd_end_0_not_home_shadow,mfd_end_1_2_home_shadow,mfd_end_1_2_not_home_shadow,mfd_end_3_home_shadow,mfd_end_3_not_home_shadow,mfd_end_999_home_shadow,mfd_end_999_not_home_shadow,non_dwelling_end_shadow,revisit_end_incorrect_hh_shadow,revisit_end_0_home_shadow,revisit_end_0_1_2_home_shadow,revisit_end_1_2_home_confirm_shadow,revisit_end_1_2_home_update_shadow,revisit_end_1_2_not_home_confirm_shadow,revisit_end_1_2_not_home_update_shadow,revisit_end_3_home_update_shadow,revisit_end_3_home_confirm_shadow,revisit_end_3_not_home_update_shadow,revisit_end_3_not_home_confirm_shadow,revisit_end_999_all_home_shadow,revisit_end_999_all_home_shadow_additional,instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion
2025-11-26T09:32:55.857Z,11/21/25,2025-11-21T12:16:41.306+01:00,2025-11-21T12:16:55.938+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.466313163,10,0.1,0,0,0,0,0,0,0,,1,,,188.9,2.8,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:55.192Z,11/21/25,2025-11-21T12:15:21.661+01:00,2025-11-21T12:16:17.784+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.739472246,10,0.1,0,0,0,0,0,0,0,Oluawo,1,,,193.7,4.5,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:54.001Z,11/21/25,2025-11-21T12:14:47.761+01:00,2025-11-21T12:14:59.145+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.624689715,10,0.1,0,0,0,0,0,0,0,,1,,,200.3,2.5,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:53.496Z,11/21/25,2025-11-21T12:14:20.715+01:00,2025-11-21T12:14:31.116+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.151554907,10,0.1,0,0,0,0,0,0,0,,1,,,200.1,2.9,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:53.003Z,11/21/25,2025-11-21T12:13:59.767+01:00,2025-11-21T12:14:17.785+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.070853678,10,0.1,1,0,0,0,0,0,0,,1,,,198.6,4.05,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:52.493Z,11/21/25,2025-11-21T12:11:56.252+01:00,2025-11-21T12:12:14.947+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.975637151,10,0.1,0,0,0,0,0,0,0,,1,,,186.7,4.7,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:51.793Z,11/21/25,2025-11-21T12:11:15.395+01:00,2025-11-21T12:11:32.904+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.29563273,10,0.1,0,0,0,0,0,0,0,,1,,,182.5,2.539,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:51.030Z,11/21/25,2025-11-21T12:10:52.338+01:00,2025-11-21T12:11:05.301+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.180903459,10,0.1,0,0,0,0,0,0,0,,1,,,178.6,3.1,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:50.460Z,11/21/25,2025-11-21T12:09:57.081+01:00,2025-11-21T12:10:10.736+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.297365469,10,0.1,0,0,0,0,0,0,0,,1,,,175.8,2.9,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:49.818Z,11/21/25,2025-11-21T12:07:24.650+01:00,2025-11-21T12:07:44.062+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.620890911,10,0.1,0,0,0,0,0,0,0,,1,,,180.4,4.3,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:48.930Z,11/21/25,2025-11-21T12:04:35.358+01:00,2025-11-21T12:05:17.691+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.334099006,10,0.1,0,0,0,0,0,0,3,Abaelere,1,,,176.7,4.082,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:48.070Z,11/21/25,2025-11-21T12:03:16.014+01:00,2025-11-21T12:04:26.119+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.109782616,10,0.1,0,0,0,0,0,0,3,Abaelere,1,,,182.4,4.9,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:47.491Z,11/21/25,2025-11-21T12:02:06.668+01:00,2025-11-21T12:03:08.031+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.122571668,10,0.1,0,0,0,0,0,0,3,Abaelere,1,,,193,4.575,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:46.861Z,11/21/25,2025-11-21T11:54:53.582+01:00,2025-11-21T11:55:08.231+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.657498938,10,0.1,0,0,0,0,0,0,0,,1,,,188.3,4.1,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:46.277Z,11/21/25,2025-11-21T11:54:03.843+01:00,2025-11-21T11:54:23.884+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.12906319,10,0.1,0,0,0,0,0,0,0,,1,,,186.6,3.9,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:45.774Z,11/21/25,2025-11-21T11:52:43.310+01:00,2025-11-21T11:52:56.596+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.609388101,10,0.1,0,0,0,0,0,0,0,,1,,,189.7,4.7,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:44.598Z,11/21/25,2025-11-21T11:51:41.735+01:00,2025-11-21T11:51:56.089+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.323329698,10,0.1,0,0,0,0,0,0,0,,1,,,183.6,4.25,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:43.722Z,11/21/25,2025-11-21T11:50:27.242+01:00,2025-11-21T11:50:38.800+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.829356025,10,0.1,0,0,0,0,0,0,0,,1,,,179.1,3.5,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:43.230Z,11/21/25,2025-11-21T11:47:33.402+01:00,2025-11-21T11:47:51.567+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.582762841,10,0.1,0,0,0,0,0,0,0,,1,,,210.8,4.75,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:42.691Z,11/21/25,2025-11-21T11:46:16.670+01:00,2025-11-21T11:47:02.507+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.031142499,10,0.1,1,0,0,0,0,0,3,Oluawo,1,,,203,4.733,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:41.975Z,11/21/25,2025-11-21T11:44:50.646+01:00,2025-11-21T11:45:29.086+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.354278843,10,0.1,0,0,0,0,0,0,3,Oluawookeodo,1,,,204.1,4.75,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:41.235Z,11/21/25,2025-11-21T11:44:01.773+01:00,2025-11-21T11:44:13.920+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.807556331,10,0.1,0,0,0,0,0,0,0,,1,,,203.6,2.6,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:39.682Z,11/21/25,2025-11-21T11:42:24.830+01:00,2025-11-21T11:42:45.853+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.790610891,10,0.1,0,0,0,0,0,0,0,,1,,,200.9,3,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:39.045Z,11/21/25,2025-11-21T11:39:23.524+01:00,2025-11-21T11:42:13.599+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.677700103,10,0.1,0,0,0,0,0,0,0,Oluawo,1,,,201,4.8,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:38.279Z,11/21/25,2025-11-21T11:38:10.477+01:00,2025-11-21T11:38:19.991+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.05639043,10,0.1,1,0,0,0,0,0,0,,1,,,209.4,3.15,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:37.778Z,11/21/25,2025-11-21T11:37:16.110+01:00,2025-11-21T11:38:06.831+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.742065995,10,0.1,0,0,0,0,0,0,3,Oluawo.oke.odo,1,,,209.7,2.9,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:37.268Z,11/21/25,2025-11-21T11:34:22.571+01:00,2025-11-21T11:35:53.560+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.603647205,10,0.1,0,0,0,0,0,0,0,Oluawo,1,,,195.4,4,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:36.682Z,11/21/25,2025-11-21T11:33:53.645+01:00,2025-11-21T11:34:08.941+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.696609231,10,0.1,0,0,0,0,0,0,0,,1,,,188.2,3.2,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:36.102Z,11/21/25,2025-11-21T11:30:46.972+01:00,2025-11-21T11:33:49.606+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.473662307,10,0.1,0,0,0,0,0,0,3,Oluawo,1,,,197.1,4.4,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:35.519Z,11/21/25,2025-11-21T11:27:57.066+01:00,2025-11-21T11:28:27.370+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.55147702,10,0.1,0,0,0,0,0,0,3,Oluawo,1,,,195.5,4.9,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:34.992Z,11/21/25,2025-11-21T11:20:02.933+01:00,2025-11-21T11:20:36.037+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.642301216,10,0.1,0,0,0,0,0,0,3,Oluawo,1,,,195,3.7,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:34.419Z,11/21/25,2025-11-21T11:19:00.777+01:00,2025-11-21T11:19:43.701+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.751876138,10,0.1,0,0,0,0,0,0,3,Oluawo,1,,,196.4,4.2,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:33.797Z,11/21/25,2025-11-21T11:15:28.929+01:00,2025-11-21T11:18:51.103+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.880207848,10,0.1,0,0,0,0,0,0,0,,1,,,190,4.3,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:33.172Z,11/21/25,2025-11-21T11:12:59.943+01:00,2025-11-21T11:13:24.133+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.720424761,10,0.1,0,0,0,0,0,0,0,,1,,,184.4,2.55,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:32.568Z,11/21/25,2025-11-21T11:12:28.764+01:00,2025-11-21T11:12:50.336+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.678715981,10,0.1,0,0,0,0,0,0,0,,1,,,186.4,2.8,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-26T09:32:31.967Z,11/21/25,2025-11-21T11:11:25.285+01:00,2025-11-21T11:11:58.797+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.681765067,10,0.1,0,0,0,0,0,0,3,Oluawo,1,,,187.2,2.7,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
